,living_space,rooms,cold_rent,quarter,city,postcode,rent_per_square_meter,publish_date,latitude,longitude,geometry,osm_id,code,fclass,name,dist
11953,75.6,2.5,696.0,Heimfeld,Hamburg,21075,11.052,2016-12-30 23:00:00,53.46316490051762,9.950582678416726,POINT (9.950582678416726 53.46316490051762),3435306329,2724,memorial,Bertha Katzenstein geb. Ehrlich,0.0009046595593112134
11954,152.7,5.5,1603.32,Poppenbüttel,Hamburg,22399,12.6,2016-10-30 22:00:00,53.667524226847064,10.082160284147726,POINT (10.08216028414773 53.66752422684706),6166730870,2902,bench,,0.001597668153218166
11955,40.8,2.5,492.0,Langenhorn,Hamburg,22419,14.472,2016-09-30 22:00:00,53.669108658131634,10.001549091764383,POINT (10.00154909176438 53.66910865813163),291196278,2205,playground,,0.00032247373358262297
11956,99.84,3.5,1410.0,Winterhude,Hamburg,22299,16.944000000000006,2016-07-30 22:00:00,53.593425305257256,10.00096461295184,POINT (10.00096461295184 53.59342530525726),2397789402,2561,hairdresser,Pompadur,0.00017185692966309023
11957,69.6,2.5,804.0,Alsterdorf,Hamburg,22297,13.86,2016-11-30 23:00:00,53.6065510524565,9.992234859786182,POINT (9.992234859786182 53.6065510524565),31514184,2032,recycling_paper,,0.0008885338340788018
11958,85.22399999999998,3.5,958.488,Barmbek-Nord,Hamburg,22307,13.5,2016-10-30 22:00:00,53.59352715833333,10.04319332621315,POINT (10.04319332621315 53.59352715833333),3686167438,2502,bakery,Ihr Backshop,0.0007285986689853065
11959,83.64,3.5,876.0,Winterhude,Hamburg,22299,12.564,2016-08-31 22:00:00,53.59380788736664,9.999892819856756,POINT (9.999892819856756 53.59380788736664),2398727674,2083,kindergarten,Elfen & Zwerge Kinderbetreuung,7.773455454343091e-05
11960,76.44,2.5,1056.0,Lokstedt,Hamburg,22529,16.572,2016-08-31 22:00:00,53.589320154174175,9.960975071204043,POINT (9.960975071204043 53.58932015417417),1481572545,2205,playground,,0.000342811078470351
11961,120.0,3.5,840.0,Ottensen,Hamburg,22765,8.4,2016-12-30 23:00:00,53.55572290121985,9.933712515776143,POINT (9.933712515776143 53.55572290121985),6501863798,2301,restaurant,Sharri Bistro,0.0003023382290335157
11962,114.0,3.0,925.2,Sasel,Hamburg,22393,9.744,2016-09-30 22:00:00,53.64337854531965,10.12546478119435,POINT (10.12546478119435 53.64337854531965),58675800,2004,post_box,,0.0017440205191692768
11963,66.0,2.5,703.2,Eidelstedt,Hamburg,22523,12.78,2016-08-31 22:00:00,53.6100785924411,9.907408230944796,POINT (9.907408230944796 53.6100785924411),4793730882,2902,bench,,0.0005892966901447751
11964,78.48,2.5,642.0,Uhlenhorst,Hamburg Uhlenhorst,22087,9.816,2016-04-30 22:00:00,53.56841006726504,10.019510902858569,POINT (10.01951090285857 53.56841006726504),385077037,2004,post_box,,0.0005191106273862115
11965,76.38,2.5,840.0,Ottensen,Hamburg,22763,13.2,2016-05-30 22:00:00,53.55338657445353,9.911978280633386,POINT (9.911978280633386 53.55338657445353),5119482695,2593,vending_any,,0.0004701811769470433
11966,102.0,3.5,1615.2,Rotherbaum,Hamburg,20148,19.008,2016-01-31 23:00:00,53.57187304787558,9.996051602746943,POINT (9.996051602746943 53.57187304787558),1707662533,2724,memorial,Elise Frost,0.00010164368751478495
11967,98.4,3.5,984.0,Schnelsen,Hamburg,22459,12.0,2016-10-30 22:00:00,53.631592703855645,9.919592171194855,POINT (9.919592171194855 53.63159270385565),2394550947,2032,recycling_paper,,0.00012226001986370499
11968,48.552,2.5,498.0,Barmbek-Nord,Hamburg Barmbek,22307,12.312,2016-07-30 22:00:00,53.596072819497756,10.055506848137853,POINT (10.05550684813785 53.59607281949776),3406236403,2205,playground,,0.00033376534000114174
11969,37.344,1.5,429.456,Hummelsbüttel,Hamburg,22339,13.8,2016-09-30 22:00:00,53.639084950187474,10.025489013504213,POINT (10.02548901350421 53.63908495018747),1485244205,2205,playground,,0.0014390667863435006
11970,103.2,3.5,1800.0,Rotherbaum,Hamburg,20148,20.928,2016-05-30 22:00:00,53.566653045647115,9.989380369148279,POINT (9.989380369148279 53.56665304564712),705259158,2724,memorial,Franziska Simmonds geb. Robertsohn,0.0008094590391662681
11971,96.0,3.5,1140.0,Winterhude,Hamburg,22303,14.255999999999998,2016-03-29 23:00:00,53.5836773265523,10.017910296467557,POINT (10.01791029646756 53.5836773265523),2352585521,2503,kiosk,,0.0006999290590433805
11972,61.8,2.5,897.0,Iserbrook,Hamburg,22589,17.412,2016-09-30 22:00:00,53.576662381190935,9.819915069800473,POINT (9.819915069800473 53.57666238119094),1811289832,2501,supermarket,Erdkorn,0.0003881581577786329
11973,62.4,2.5,660.0,Winterhude,Hamburg,22301,12.696,2016-10-30 22:00:00,53.585609688305006,10.003597524220602,POINT (10.0035975242206 53.58560968830501),808281995,2724,memorial,Ivan Philip,0.0004737465998203795
11974,51.9,1.5,570.0,Wilhelmsburg,Hamburg,21107,13.175999999999998,2016-02-29 23:00:00,53.51808947428674,9.984561844021536,POINT (9.984561844021536 53.51808947428674),908430893,2724,memorial,Fanny Borower geb. Schwarz,0.00011768772318593944
11975,35.88,1.5,340.86,Winterhude,Hamburg,22303,11.4,2016-01-31 23:00:00,53.58973545610385,10.013181944900973,POINT (10.01318194490097 53.58973545610385),886839808,2724,memorial,Margaretha Rothe,0.0005518771567040629
11976,72.408,2.5,448.932,Hamm-Nord,Hamburg,22087,7.44,2016-08-31 22:00:00,53.55952402692869,10.038616190045124,POINT (10.03861619004512 53.55952402692869),699751082,2502,bakery,Dat Backhus,0.0006496962392297497
11977,85.536,3.5,864.0,Rahlstedt,Hamburg,22143,12.12,2016-04-30 22:00:00,53.611727216614725,10.149224647955053,POINT (10.14922464795505 53.61172721661472),5992641542,2205,playground,,0.002096596224628789
11978,83.484,3.5,792.0,Hamm-Mitte,Hamburg Hamm,20537,11.388,2016-02-29 23:00:00,53.554640631961725,10.040983110486746,POINT (10.04098311048675 53.55464063196172),5446659350,2906,waste_basket,,0.0004927350311514338
11979,99.24,2.5,690.0,Groß Borstel,Hamburg,22453,8.34,2016-04-30 22:00:00,53.60648640107016,9.983183211923258,POINT (9.983183211923258 53.60648640107016),5483426469,2592,vending_parking,,0.0015079041103361179
11980,90.0,2.5,660.0,Hamb.-Altstadt,Hamburg,20457,8.796,2016-12-30 23:00:00,53.548488877656496,9.98906351083281,POINT (9.989063510832811 53.5484888776565),3445660920,2512,clothes,Wäschehaus Möhring,0.00010125314931947279
11981,60.408,2.5,815.52,Hohenfelde,Hamburg,22087,16.2,2016-03-29 23:00:00,53.564227718640616,10.025981478609866,POINT (10.02598147860987 53.56422771864062),6476636399,2032,recycling_paper,,0.0006580057523504139
11982,51.6,1.5,504.0,Rahlstedt,Hamburg,22147,11.724,2016-07-30 22:00:00,53.60133847975892,10.128775947997188,POINT (10.12877594799719 53.60133847975892),791006819,2004,post_box,,0.00047067268758796903
11983,104.4,3.5,1524.0,Barmbek-Nord,Hamburg,22307,17.52,2016-10-30 22:00:00,53.59967631328875,10.041438277085344,POINT (10.04143827708534 53.59967631328875),1639875028,2546,computer_shop,K&M Computer,0.00026748632896917964
11984,99.6,2.5,960.0,Tonndorf,Hamburg,22045,11.568,2016-06-30 22:00:00,53.58087304741143,10.106659045500066,POINT (10.10665904550007 53.58087304741143),1428274875,2502,bakery,expresso,0.0016632420583175636
11985,57.6,2.5,768.0,Eppendorf,Hamburg,20251,15.996,2016-10-30 22:00:00,53.59577343293638,9.977644291358027,POINT (9.977644291358027 53.59577343293638),981066247,2561,hairdresser,Männer...,0.00011539812876831408
11986,46.8,1.5,504.0,Othmarschen,Hamburg,22605,12.924,2016-09-30 22:00:00,53.54472517685397,9.914473193553993,POINT (9.914473193553993 53.54472517685397),738006690,2902,bench,,0.0002260517858126924
11987,60.0,2.5,552.0,Kleiner Grasbrook,Hamburg,20539,11.04,2016-03-29 23:00:00,53.52061343245676,10.010150018841673,POINT (10.01015001884167 53.52061343245676),4171437294,2511,convenience,,0.0007060328207249431
11988,93.6,3.5,957.6,Groß Borstel,Hamburg,20251,12.276,2016-11-30 23:00:00,53.61696254243617,10.005591603951407,POINT (10.00559160395141 53.61696254243617),6051734886,2906,waste_basket,,0.0003355083172428854
11989,81.672,2.5,706.8,Hausbruch,Hamburg,21147,10.38,2016-02-29 23:00:00,53.48272616662936,9.884061676753417,POINT (9.884061676753417 53.48272616662936),4407776085,2004,post_box,,0.004487640111041713
11990,86.72399999999998,3.5,670.8,Dulsberg,Hamburg,22049,9.276,2016-07-30 22:00:00,53.58628691704352,10.06148034006857,POINT (10.06148034006857 53.58628691704352),861053327,2724,memorial,Renate Hirsch geb. Horowicz,0.000624006167413348
11991,76.68,1.5,642.0,Wellingsbüttel,Hamburg,22391,10.044,2016-11-30 23:00:00,53.63523596232209,10.065027349600287,POINT (10.06502734960029 53.63523596232209),669086306,2032,recycling_paper,,0.003165736481836552
11992,44.988,1.5,552.0,Steilshoop,Hamburg,22309,14.724,2016-05-30 22:00:00,53.60606945119326,10.045242556048171,POINT (10.04524255604817 53.60606945119326),706970875,2032,recycling_paper,,0.0014780072650479805
11993,79.22399999999998,3.5,644.0880000000002,Barmbek-Süd,Hamburg,22083,9.756,2016-05-30 22:00:00,53.576824404916685,10.032095794949688,POINT (10.03209579494969 53.57682440491669),1809076951,2902,bench,,0.0007321614799468373
11994,73.08,2.5,514.2959999999998,Rahlstedt,Hamburg,22143,8.448,2016-11-30 23:00:00,53.607010552265024,10.169334034837444,POINT (10.16933403483744 53.60701055226502),1343843520,2083,kindergarten,KITA DRK,0.0013176102494888754
11995,50.604,1.5,579.6,Bramfeld,Hamburg,22179,13.74,2016-06-30 22:00:00,53.61254662688197,10.08005153775718,POINT (10.08005153775718 53.61254662688197),2223156133,2032,recycling_paper,,0.00029494249746527684
11996,73.68,2.5,600.0,Hammerbrook,Hamburg,20097,9.768,2016-10-30 22:00:00,53.54719468019015,10.016778990602498,POINT (10.0167789906025 53.54719468019015),3603697382,2563,car_rental,Buchbinder,0.0011742876042112463
11997,72.108,2.5,973.464,Stellingen,Hamburg,22525,16.2,2016-01-31 23:00:00,53.586773606431635,9.928721209797342,POINT (9.928721209797342 53.58677360643163),6900711151,2902,bench,,0.0010184531615754085
11998,60.0,1.5,600.0,HafenCity,Hamburg,20457,12.0,2016-08-31 22:00:00,53.54166570559019,9.987642905206577,POINT (9.987642905206577 53.54166570559019),3590832805,2301,restaurant,India House,0.00015020842793444055
11999,76.44,2.5,907.2,Othmarschen,Hamburg,22763,14.244000000000002,2016-02-29 23:00:00,53.558829918599,9.906352596046986,POINT (9.906352596046986 53.558829918599),1807883102,2205,playground,,0.000557958543001887
12000,109.2,3.5,642.0,Groß Flottbek,Hamburg,22607,7.056,2016-10-30 22:00:00,53.5620479728486,9.887250786737457,POINT (9.887250786737457 53.5620479728486),5331731838,2902,bench,,0.0006465800547295125
12001,88.8,4.5,647.988,Jenfeld,Hamburg,22045,8.76,2016-03-29 23:00:00,53.574794120230465,10.129249732667665,POINT (10.12924973266766 53.57479412023046),2036172624,2205,playground,,0.0026400924568336574
12002,69.6,2.5,800.4,Bergedorf,Hamburg,21029,13.8,2016-02-29 23:00:00,53.48295340982745,10.202095246196864,POINT (10.20209524619686 53.48295340982745),5202596487,2906,waste_basket,,0.0013116643364389502
12003,68.4,2.5,479.64,Eißendorf,Hamburg,21075,8.412,2016-12-30 23:00:00,53.45788605675333,9.94155191955372,POINT (9.941551919553721 53.45788605675333),5590823254,2503,kiosk,Bünte Kiosk,0.0007010914631341463
12004,55.2,2.0,432.0,Rahlstedt,Hamburg,22147,9.396,2016-06-30 22:00:00,53.59930351784341,10.140637892855713,POINT (10.14063789285571 53.59930351784341),938783784,2591,vending_cigarette,,0.0016909776296241217
12005,93.6,3.5,493.632,Eißendorf,Hamburg,21073,6.324,2016-12-30 23:00:00,53.452193032948074,9.970192097101886,POINT (9.970192097101886 53.45219303294807),7164478596,2602,atm,,0.001133340262014353
12006,100.8,3.5,1428.0,Altona-Nord,Hamburg,22765,17.004,2016-05-30 22:00:00,53.557865832827176,9.938038935464672,POINT (9.938038935464672 53.55786583282718),5840528275,2902,bench,,0.0003675380690092993
12007,95.316,3.5,643.38,Jenfeld,Hamburg Jenfeld,22045,8.1,2016-02-29 23:00:00,53.57596500396332,10.124416674849817,POINT (10.12441667484982 53.57596500396332),4044400224,2205,playground,,0.000753044005488689
12008,147.6,4.5,1728.0,Barmbek-Nord,Hamburg,22307,14.052,2016-02-29 23:00:00,53.60185493785605,10.03632536246315,POINT (10.03632536246315 53.60185493785605),31484892,2032,recycling_paper,,0.0009138253509156011
12009,42.0,1.5,540.0,Winterhude,Hamburg,22303,15.432,2016-07-30 22:00:00,53.5822934580067,10.011878594513082,POINT (10.01187859451308 53.5822934580067),2939052493,2526,toy_shop,Kanne Junior,0.00029672334281209315
12010,68.4,2.5,479.64,Eißendorf,Hamburg,21075,8.412,2016-07-30 22:00:00,53.457931815757725,9.941994532719226,POINT (9.941994532719226 53.45793181575772),5590823254,2503,kiosk,Bünte Kiosk,0.0006552150802556185
12011,26.88,1.5,354.12,Eimsbüttel,Hamburg,20253,15.804,2016-05-30 22:00:00,53.57196206943786,9.976906420448493,POINT (9.976906420448493 53.57196206943786),699792363,2724,memorial,Fanny Klein,0.00026406284586067867
12012,84.0,2.5,672.0,Heimfeld,Hamburg Heimfeld,21079,9.6,2016-09-30 22:00:00,53.473270042562845,9.934629680555368,POINT (9.934629680555368 53.47327004256285),4566481654,2401,hotel,Daily Fresh,0.0017200129260910772
12013,72.312,3.0,834.0,Winterhude,Hamburg,22303,13.836,2016-02-29 23:00:00,53.58763867012557,10.024479595636768,POINT (10.02447959563677 53.58763867012557),693551455,2724,memorial,Hertha Feiner,0.000534260277543714
12014,122.196,2.5,1320.0,Marienthal,Hamburg,22043,12.96,2016-04-30 22:00:00,53.563690088347045,10.086894615259343,POINT (10.08689461525934 53.56369008834704),6895015889,2301,restaurant,,0.0043236793039580015
12015,144.0,4.5,1728.0,Osdorf,Hamburg,22549,14.4,2016-03-29 23:00:00,53.57673328929971,9.845689384456175,POINT (9.845689384456175 53.57673328929971),373451004,2304,pub,Rugen-Eck,0.0016805918063828812
12016,112.8,2.5,1542.0,Rotherbaum,Hamburg,20354,16.404,2016-10-30 22:00:00,53.563556262525644,9.995929936153528,POINT (9.995929936153528 53.56355626252564),631831404,2004,post_box,,0.0005575517413807191
12017,88.64399999999998,3.5,734.0880000000002,Bramfeld,Hamburg,22175,9.936,2016-09-30 22:00:00,53.63175223503225,10.110153165054033,POINT (10.11015316505403 53.63175223503225),3059330837,2722,museum,jahreszeitHAMBURG,0.0012335541541570974
12018,72.0,2.5,744.0,Kirchwerder,Hamburg,21037,12.396,2016-09-30 22:00:00,53.40296412760878,10.189138657194087,POINT (10.18913865719409 53.40296412760878),2314745877,2004,post_box,,0.0035171037199310143
12019,114.0,4.0,1140.0,Marienthal,Hamburg,22043,12.0,2016-07-30 22:00:00,53.57078761713785,10.097376136193207,POINT (10.09737613619321 53.57078761713785),776109460,2004,post_box,,0.0017343584153124932
12020,74.04,2.5,1074.0,St. Georg,Hamburg,20099,17.412,2016-10-30 22:00:00,53.555921294410744,10.01855690482915,POINT (10.01855690482915 53.55592129441074),4357350668,2907,camera_surveillance,,0.00014191978094167158
12021,76.608,2.5,660.0,Barmbek-Nord,Hamburg,22307,10.344,2016-01-31 23:00:00,53.599576549173385,10.040105913781877,POINT (10.04010591378188 53.59957654917338),773370626,2303,cafe,Eiscafé Tanduo,0.0008931847867577431
12022,36.0,1.5,408.0,Hohenfelde,Hamburg,22087,13.595999999999998,2016-03-29 23:00:00,53.56135042921621,10.018956985144095,POINT (10.0189569851441 53.56135042921621),1423782341,2724,memorial,Jenny Heinemann geb. Berna,0.0003296213351289905
12023,56.4,1.5,600.0,Altona-Altstadt,Hamburg ,22767,12.768,2016-09-30 22:00:00,53.54582430611594,9.94047236246352,POINT (9.94047236246352 53.54582430611594),1802656275,2902,bench,,0.0008528834778528352
12024,106.44,3.5,1451.52,Rissen,Hamburg,22559,16.368,2016-07-30 22:00:00,53.579359297242135,9.76535169063065,POINT (9.76535169063065 53.57935929724214),4502638490,2902,bench,,0.000597947244454923
12025,132.0,4.5,2191.2,Winterhude,Hamburg,22303,19.92,2016-04-30 22:00:00,53.581528379757955,10.010898728279749,POINT (10.01089872827975 53.58152837975796),3447352522,2301,restaurant,Salentino,0.00013822323807125475
12026,90.072,2.5,1260.0,Barmbek-Nord,Hamburg,22307,16.788,2016-11-30 23:00:00,53.603102227394686,10.038439810292788,POINT (10.03843981029279 53.60310222739469),2168543575,2565,car_sharing,Cambio HAM Quartier 21,0.0006269005561940255
12027,68.844,2.5,448.8,Winterhude,Hamburg,22299,7.824,2016-11-30 23:00:00,53.59771557045554,9.995743041352686,POINT (9.995743041352686 53.59771557045554),1778895829,2301,restaurant,Ying Yang,0.0006441581623873777
12028,92.28,3.5,708.0,Wilstorf,Hamburg,21079,9.204,2016-07-30 22:00:00,53.440343503879284,9.992294431404794,POINT (9.992294431404794 53.44034350387928),323159898,2032,recycling_paper,,0.0002374578970254096
12029,154.8,4.5,1932.0,Hohenfelde,Hamburg,22087,14.976,2016-11-30 23:00:00,53.56399103899373,10.02518568034897,POINT (10.02518568034897 53.56399103899373),445403099,2503,kiosk,,0.00044037313010646426
12030,78.204,2.5,703.836,Niendorf,Hamburg,22455,10.8,2016-09-30 22:00:00,53.633525668934354,9.962345980389431,POINT (9.962345980389431 53.63352566893435),5506376622,2205,playground,,0.0030837847482280004
12031,57.6,2.5,1020.0,Harburg,Hamburg Hamburg,21073,21.252,2016-12-30 23:00:00,53.45387033271762,9.974556246573844,POINT (9.974556246573844 53.45387033271762),7306965996,2502,bakery,Bremer Backstube,0.0004892289413359141
12032,108.0,3.5,1728.0,Eimsbüttel,Hamburg,20255,19.2,2016-05-30 22:00:00,53.57662018876335,9.95546097508157,POINT (9.95546097508157 53.57662018876335),3232092126,2301,restaurant,ănici,0.0009665871008560568
12033,48.0,1.5,504.0,Rissen,Hamburg,22559,12.6,2016-04-30 22:00:00,53.5806070524197,9.74657873728954,POINT (9.746578737289539 53.5806070524197),1430314981,2032,recycling_paper,,0.005360129901079308
12034,72.972,3.0,1065.0,Winterhude,Hamburg,22303,17.508,2016-07-30 22:00:00,53.58786691667854,10.021662793170703,POINT (10.0216627931707 53.58786691667854),694711805,2004,post_box,,0.0011337641744248689
12035,124.008,4.5,1741.2,Hoheluft-Ost,Hamburg,20251,16.848,2016-01-31 23:00:00,53.58546977385622,9.971143353650524,POINT (9.971143353650524 53.58546977385622),860274023,2565,car_sharing,Greenwheels.com,0.000685917673040197
12036,56.38800000000001,2.5,511.2,Altona-Nord,Hamburg,22765,10.884,2016-05-30 22:00:00,53.55799714161797,9.94619315958492,POINT (9.94619315958492 53.55799714161797),2097713482,2701,tourist_info,,0.0005324741209032451
12037,98.688,3.5,786.0,Harburg,Hamburg,21073,9.552,2016-03-29 23:00:00,53.457294774958676,9.969654419413336,POINT (9.969654419413336 53.45729477495868),6333803991,2503,kiosk,Kiosk Macc,0.0005218636511515334
12038,81.6,2.5,696.0,St. Pauli,Hamburg St. Pauli,20359,10.236,2016-06-30 22:00:00,53.54838290944222,9.960506365420224,POINT (9.960506365420224 53.54838290944222),1004006275,2305,bar,20 Flight Rock,0.0002535890561687856
12039,118.416,4.5,1041.6,Marmstorf,Hamburg,21077,10.56,2016-11-30 23:00:00,53.4421487087356,9.955214328353817,POINT (9.955214328353817 53.4421487087356),303997478,2032,recycling_paper,,0.001397266996033574
12040,116.4,4.5,1222.2,Rissen,Hamburg,22559,12.6,2016-08-31 22:00:00,53.58335805760053,9.746593606788073,POINT (9.746593606788073 53.58335805760053),1259122362,2032,recycling_paper,,0.006921843943446762
12041,73.404,2.5,408.0,Winterhude,Hamburg,22299,6.6720000000000015,2016-08-31 22:00:00,53.59771557045554,9.995743041352686,POINT (9.995743041352686 53.59771557045554),1778895829,2301,restaurant,Ying Yang,0.0006441581623873777
12042,163.2,6.5,1440.0,Rissen,Hamburg Rissen,22559,10.584,2016-06-30 22:00:00,53.57501816930292,9.74416191435713,POINT (9.744161914357131 53.57501816930292),290170301,2032,recycling_paper,,0.004386090551649901
12043,58.392,2.5,630.0,Borgfelde,Hamburg,20535,12.948,2016-11-30 23:00:00,53.559625374769574,10.034714871201736,POINT (10.03471487120174 53.55962537476957),1219356657,2724,memorial,Walter Grieshaber,0.0005027220055135219
12044,56.472,2.5,508.2480000000001,Eppendorf,Hamburg,20251,10.8,2016-02-29 23:00:00,53.59597397831502,9.978486361011988,POINT (9.978486361011988 53.59597397831502),877701919,2004,post_box,,0.00029955028597097063
12045,56.244,2.5,505.464,Horn,Hamburg,22111,10.788,2016-04-30 22:00:00,53.5580563644347,10.079417603262732,POINT (10.07941760326273 53.5580563644347),2901980585,2205,playground,,0.001028352712574422
12046,76.8,3.5,792.0,Wilhelmsburg,Hamburg,21107,12.372,2016-06-30 22:00:00,53.51707817100864,9.983675668732348,POINT (9.983675668732348 53.51707817100864),3871142073,2503,kiosk,Schlemmer-Kiosque,0.0006159775545737129
12047,81.6,3.5,1194.0,Eilbek,Hamburg,22089,17.555999999999994,2016-08-31 22:00:00,53.56806883153965,10.03779730218758,POINT (10.03779730218758 53.56806883153965),670413941,2004,post_box,,0.0010041191375500555
12048,55.2,2.5,798.0,Winterhude,Hamburg,22301,17.352,2016-08-31 22:00:00,53.579743040651124,10.010255412242351,POINT (10.01025541224235 53.57974304065112),409233536,2301,restaurant,Made in Italy,0.0015635198172769423
12049,83.88,3.5,922.68,Bergedorf,Hamburg,21035,13.2,2016-03-29 23:00:00,53.48295340982745,10.202095246196864,POINT (10.20209524619686 53.48295340982745),5202596487,2906,waste_basket,,0.0013116643364389502
12050,88.8,3.5,1176.0,Uhlenhorst,Hamburg,22085,15.888,2016-08-31 22:00:00,53.56864636004303,10.022755190161837,POINT (10.02275519016184 53.56864636004303),677438183,2724,memorial,Dr. Leopold Winterfeld,0.0002725336095334343
12051,151.056,4.0,1968.0,Winterhude,Hamburg Winterhude,22299,15.636,2016-06-30 22:00:00,53.593580161026246,10.000535897959155,POINT (10.00053589795916 53.59358016102625),3718995363,2561,hairdresser,Brilliant Haar,0.00012801454233856788
12052,216.0,6.5,2160.0,Harvestehude,Hamburg,20146,12.0,2016-03-29 23:00:00,53.58148215248392,9.982993715535104,POINT (9.982993715535104 53.58148215248392),676014918,2724,memorial,Charlotte Feldstein geb. Rosenthal,0.00021489600628125862
12053,56.4,2.5,816.0,Eimsbüttel,Hamburg,20257,17.364,2016-06-30 22:00:00,53.577153259869725,9.944532173638528,POINT (9.944532173638528 53.57715325986972),4217617517,2591,vending_cigarette,,0.0002988322993992647
12054,86.736,3.0,580.932,Bramfeld,Hamburg,22179,8.04,2016-07-30 22:00:00,53.61059790670922,10.079159610512473,POINT (10.07915961051247 53.61059790670922),487402486,2007,library,Bücherhalle Bramfeld,0.0007023623359969234
12055,69.91199999999999,2.5,431.892,Volksdorf,Hamburg,22359,7.416,2016-09-30 22:00:00,53.65193106275082,10.184577102775876,POINT (10.18457710277588 53.65193106275082),1133646744,2120,doctors,Christoph Müller-Rahmel,0.0005982508847124002
12056,34.8,1.5,248.652,Rahlstedt,Hamburg,22143,8.58,2016-05-30 22:00:00,53.60652024182908,10.174815246695346,POINT (10.17481524669535 53.60652024182908),1343843515,2304,pub,,0.0003984693167611681
12057,93.6,3.5,720.0,Neustadt,Hamburg,20459,9.228,2016-01-31 23:00:00,53.54841430846604,9.97670455219034,POINT (9.976704552190339 53.54841430846604),6816224903,2902,bench,,0.000641863751720439
12058,86.68799999999997,3.5,520.128,Uhlenhorst,Hamburg,22081,7.2,2016-04-30 22:00:00,53.56988297427511,10.0328559234844,POINT (10.0328559234844 53.56988297427511),3376722789,2902,bench,,0.00024766944251017044
12059,148.8,4.5,2160.0,Rissen,Hamburg,22559,17.424,2016-11-30 23:00:00,53.579544884956476,9.767172191631296,POINT (9.767172191631296 53.57954488495648),367669848,2032,recycling_paper,,0.0006810277620845341
12060,271.2,8.5,2940.0,Hohenfelde,Hamburg,22087,13.008,2016-12-30 23:00:00,53.56445418137438,10.031505381905061,POINT (10.03150538190506 53.56445418137438),828129195,2724,memorial,Agnes Joel,0.0007082204383742597
12061,77.52,3.0,561.6,Rahlstedt,Hamburg,22147,8.687999999999999,2016-04-30 22:00:00,53.60689473200581,10.137506922809358,POINT (10.13750692280936 53.60689473200581),1707451121,2129,veterinary,,0.0009625124272933449
12062,54.0,2.5,567.0,Rissen,Hamburg,22559,12.6,2016-04-30 22:00:00,53.58414025682568,9.746007418373923,POINT (9.746007418373923 53.58414025682568),1259122362,2032,recycling_paper,,0.007504390488219194
12063,121.356,3.5,1518.0,Rissen,Hamburg,22559,15.012,2016-02-29 23:00:00,53.5797940322862,9.75924202102428,POINT (9.75924202102428 53.5797940322862),1426250547,2902,bench,,0.0014074903272182878
12064,106.512,3.0,921.6,Othmarschen,Hamburg,22605,10.38,2016-09-30 22:00:00,53.55866290438404,9.88132326579593,POINT (9.881323265795929 53.55866290438404),1613188091,2514,chemist,Budnikowsky,0.0008626852619913395
12065,61.2,2.5,840.0,Hoheluft-West,Hamburg,20253,16.476,2016-01-31 23:00:00,53.58326369866796,9.964638974802238,POINT (9.964638974802238 53.58326369866796),3872415836,2501,supermarket,Penny,0.0013857507433110911
12066,56.4,2.5,671.0160000000002,Barmbek-Süd,Hamburg,22083,14.28,2016-07-30 22:00:00,53.57927712764248,10.02101572088269,POINT (10.02101572088269 53.57927712764248),279023051,2503,kiosk,,0.0006832790122126166
12067,75.432,3.5,505.392,Neugraben-Fischbek,Hamburg,21149,8.04,2016-07-30 22:00:00,53.473146352188394,9.869824659410213,POINT (9.869824659410213 53.47314635218839),4173465080,2030,recycling,,0.004365172039583133
12068,91.2,4.5,1236.0,St. Georg,Hamburg Sankt Georg,20099,16.26,2016-03-29 23:00:00,53.556259530204066,10.006899610798104,POINT (10.0068996107981 53.55625953020407),5484601317,2005,post_office,KopieKeller,0.0001162344371964752
12069,80.472,2.5,636.0,Winterhude,Hamburg,22299,9.48,2016-04-30 22:00:00,53.58818759001474,10.00226580676202,POINT (10.00226580676202 53.58818759001474),704405575,2724,memorial,Dr. Herbert Siegfried Samson,0.0002503695910456608
12070,85.69200000000002,3.5,742.8,Heimfeld,Hamburg,21075,10.404000000000002,2016-04-30 22:00:00,53.4676407976926,9.95795210950834,POINT (9.957952109508341 53.4676407976926),3512648003,2724,memorial,Johannes Bremer,0.000894620694884316
12071,54.0,2.5,828.0,Bahrenfeld,Hamburg,22761,18.396,2016-01-31 23:00:00,53.56333507384257,9.927810269384068,POINT (9.927810269384068 53.56333507384257),2014798139,2421,shelter,,0.0005123565716023912
12072,74.4,2.5,1080.0,Winterhude,Hamburg,22299,17.424,2016-04-30 22:00:00,53.59209535272418,10.00313872561788,POINT (10.00313872561788 53.59209535272418),613106746,2301,restaurant,Le Xich Lo,0.00016859894059325256
12073,119.952,3.5,1728.0,Hamb.-Altstadt,Hamburg,20457,17.292,2016-02-29 23:00:00,53.545437280320435,9.990134895452725,POINT (9.990134895452725 53.54543728032044),364146862,2004,post_box,,0.0003223501548250872
12074,151.056,4.0,1968.0,Winterhude,Hamburg,22299,15.636,2016-02-29 23:00:00,53.593580161026246,10.000535897959155,POINT (10.00053589795916 53.59358016102625),3718995363,2561,hairdresser,Brilliant Haar,0.00012801454233856788
12075,72.0,3.5,1158.0,Neustadt,Hamburg,20459,19.296,2016-09-30 22:00:00,53.54785959043395,9.982608934738858,POINT (9.982608934738858 53.54785959043395),490185864,2301,restaurant,Casa Rita,0.0001750814499535894
